slot_id,story_file,story_self,paragraph_index,idml_paragraph_style,text_preview,content_count,footnote_count,replace_scope,permission
u10a9_P0103,Stories/Story_u10a9.xml,u10a9,103,01 本文,「そうでしたか。ジェインは、ずいぶん前のめりですね・・・日下部さんからは、どんな話があったのですか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0104,Stories/Story_u10a9.xml,u10a9,104,01 本文,「いろんな話が出た。↵いちばん言いたかったことは、↵『クロージングまでの期間は、不安定な時期だから、社員とお客さんに平時以上に気を配ってほしい』↵ということだだった」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0105,Stories/Story_u10a9.xml,u10a9,105,01 本文,「社員のほうも、お客さんにも、事前に計画をたてて、一つずつ、対応策を打っていますが・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0106,Stories/Story_u10a9.xml,u10a9,106,01 本文,「うん、そうだね。だから、どういう手を打っているかを説明したんだけど、↵『それだけじゃ十分でない』↵って、日下部さんには言われた。↵クロージングまで、まだ３カ月あるし、クロージングを過ぎてからも↵『できることは、何でもやってくれ』↵ということだった」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0107,Stories/Story_u10a9.xml,u10a9,107,01 本文,「そうですか・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0108,Stories/Story_u10a9.xml,u10a9,108,01 本文,「今回のことは、お客さんや社員に、将来のことを考え直す機会を与える。↵不安になると、他の選択肢に心が動きやすくなる。↵でもよく考えた結果、↵『このままがベストだ』↵と、現状の良さを確信してもらえれば、会社との関係性はより強くなる。だから、↵『今回のことを、組織を強くできるチャンスにしてくれ』↵って。↵そう仕向けるのが社,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0109,Stories/Story_u10a9.xml,u10a9,109,01 本文,「そうですか。↵お客さんとの契約の多くには、Change of Control条項　Change of Control条項とは、経営権の移転や支配権の変動が発生した場合に、取引先企業が契約を解除できる権利を定めた条項のこと。がついていて、ジェインは、デューデリジェンスの際に、それを全てチェックしましたよね。↵重要な取引,4,1,PARAGRAPH_CONTENT_ONLY,FOOTNOTE_TEXT_ONLY_REPLACE_ANCHOR_LOCKED
u10a9_P0110,Stories/Story_u10a9.xml,u10a9,110,01 本文,「うん・・・でも、↵『今回は承諾しても、近い将来、離脱する可能性が、普段よりも高くなっている』↵って言うんだ。↵特に、↵『ミツカネブランドで取引しているお客さんは要注意だから、この時点で関係性を一段と強固にしてほしい』↵って」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0111,Stories/Story_u10a9.xml,u10a9,111,01 本文,「確かに・・・競合からの攻勢は日々激しくなっています・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0112,Stories/Story_u10a9.xml,u10a9,112,01 本文,「そうなんだよね。↵どうもそれらしい噂を、日下部さんたちも他から耳にしているようなんだ。↵『単に挨拶の回数や会食を増やしただけではダメだ』↵って。↵『電子の強みを活かして、実力で勝負しなさい』↵って」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0113,Stories/Story_u10a9.xml,u10a9,113,01 本文,「それはそのとおりですね・・・ブランドに象徴されているウチの技術力を、もっと具体的に言語化して、それをクリアに伝えていかなきゃいけませんね。↵それで社員のほうは？」↵西郷は、日下部代表パートナーが何を心配しているのかが気になる。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0114,Stories/Story_u10a9.xml,u10a9,114,01 本文,「社員にも、↵『転職の誘いがきているはずだ』↵って、日下部代表さんは言っていた。↵ウチに限らずだけど、若い社員は、転職する気がなくとも、自分の価値を自己認識するために、エージェントに登録しているらしい。↵エージェントも、ウチの件をリリースでみた直後に、↵『個別にスカウトしているはずだ』↵って」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0115,Stories/Story_u10a9.xml,u10a9,115,01 本文,「でも・・・誰か辞めるという話は、聞いていませんが・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0116,Stories/Story_u10a9.xml,u10a9,116,01 本文,「最近では、上司には、辞めるかどうかを相談するのではなく、↵『辞めます』↵と言いにくるだけらしいよ。↵決めてからくるから、話を聞かされたときは、時すでに遅しだ。↵翻意させられないって」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0117,Stories/Story_u10a9.xml,u10a9,117,01 本文,「話は水面下で進んでいるということですね・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0118,Stories/Story_u10a9.xml,u10a9,118,01 本文,「これまで車座集会を開いてわかったことは、一度、話したくらいでは、社員の理解を得ることは難しいってことだ。↵いろんな機会を作って、社員と直接対話する機会を増やさなきゃいけないと思っていたんだけど、なんやかんやで、当初の予定どおりには実現できていないんだよね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0119,Stories/Story_u10a9.xml,u10a9,119,01 本文,「たしかに・・・米倉さんは、ここに来るたびに、どっさりと宿題を置いていきますから、社長も私も思うように時間がとれませんよね・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0120,Stories/Story_u10a9.xml,u10a9,120,01 本文,「うん、でも↵『何人かが辞めると、堰を切ったように次々と辞めていくから、リテンション　リテンション（Retention） とは、企業が従業員や既存顧客を維持し、長期的な関係を築くための施策のこと。したい社員がいれば、早い段階から、あらゆる手を使ってリテンションしてください』↵ってことも言われた」,4,1,PARAGRAPH_CONTENT_ONLY,FOOTNOTE_TEXT_ONLY_REPLACE_ANCHOR_LOCKED
u10a9_P0121,Stories/Story_u10a9.xml,u10a9,121,01 本文,「私も、経営企画の若い子たちについては、気持ちが揺らいでいないか、それとなく目を配ってはいますが・・・」↵と言いながら、少し考え込む西郷。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0122,Stories/Story_u10a9.xml,u10a9,122,01-03 項 見出し,組織的なリテンション作戦,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0123,Stories/Story_u10a9.xml,u10a9,123,01 本文,「そうだ！」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0124,Stories/Story_u10a9.xml,u10a9,124,01 本文,西郷は、何かアイディアを思いついたようだ。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0125,Stories/Story_u10a9.xml,u10a9,125,01 本文,「鍵となる人材のリテンションを、かつての上司部下関係も有効に使って、部署横断で、皆で手分けして組織的にやりませんか？ ↵若手の場合は、彼らと年齢が近い人のほうが話しやすいかもしれません。↵多層的にリテンションを働きかけると、より効果的だと思います」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0126,Stories/Story_u10a9.xml,u10a9,126,01 本文,少し考え込む寺田社長。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0127,Stories/Story_u10a9.xml,u10a9,127,01 本文,そして、うなずきながら、↵「そうだね・・・と言うか、むしろもっと早くとりかかっておくべきだったかもしれない。↵でも、今からでもまだ遅くない。↵西郷さん、早速すまないけど、対象者とリテンション担当表のようなものを作れる？」↵と、西郷の提案に賛同する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0128,Stories/Story_u10a9.xml,u10a9,128,01 本文,「はい、もちろんです」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0129,Stories/Story_u10a9.xml,u10a9,129,01 本文,二人は、社員たちの顔を思い浮かべている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0130,Stories/Story_u10a9.xml,u10a9,130,01 本文,「あっ、そうそう。日下部さんから、ウチは、↵『出戻りを受け入れているか？』↵って聞かれた」↵と日下部代表パートナーの話に戻る寺田社長。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0131,Stories/Story_u10a9.xml,u10a9,131,01 本文,「出戻りですか・・・これまでは、受け入れていませんよね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0132,Stories/Story_u10a9.xml,u10a9,132,01 本文,「今後、ミツカネブランドを使えなくなると、ブランドで採用できていた部分が剥げ落ちてしまう。だから、↵『出戻りは、貴重な採用ルートになる』↵って言われた」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0133,Stories/Story_u10a9.xml,u10a9,133,01 本文,「確かに・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0134,Stories/Story_u10a9.xml,u10a9,134,01 本文,「ウチを辞めて、他を経験したうえで、↵『やっぱり、ここがいい』↵と思って戻ってくる人は、戻してもらえたことに感謝して、かえってロイヤリティが高くなるから、そういった↵『出戻りを受け入れる環境を整えておきなさい』↵とアドバイスしてくれた」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0135,Stories/Story_u10a9.xml,u10a9,135,01 本文,「制度のこともそうですが、辞めたことで、↵『裏切り者だ』↵とみられると思って、戻りたくても戻れない元社員がいるかもしれませんね。↵そういうことのないような組織文化にしていかなきゃいけませんね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0136,Stories/Story_u10a9.xml,u10a9,136,01 本文,「うん、これまでは、知らず知らず、ブランドに安住してきたけど、グループを出たら、時代の変化に対応していかないと、ウチの存続自体が危機に陥る。↵会食のときに米倉さんが、『野良犬』の話をしてくれたけど、ウチ自体もノーブランドの『野良犬』になると思わなきゃいけないってことだ」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0137,Stories/Story_u10a9.xml,u10a9,137,01 本文,「そうですね。↵それにしても・・・あの話って・・・そういう深謀遠慮があってのことだったのでしょうか・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0138,Stories/Story_u10a9.xml,u10a9,138,01 本文,「わからない・・・でもウチは早く独自のブランドを作り上げなきゃいけない。↵あっ、そろそろ外出の時間だ！」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0139,Stories/Story_u10a9.xml,u10a9,139,01-02 節 数字,４,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0140,Stories/Story_u10a9.xml,u10a9,140,01-02 節 見出し,ジェインの林さん,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0141,Stories/Story_u10a9.xml,u10a9,141,01 本文,超優秀な林さん,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0142,Stories/Story_u10a9.xml,u10a9,142,01 本文,さらに少し経った頃。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0143,Stories/Story_u10a9.xml,u10a9,143,01 本文,パントリーで見かけた西郷に声をかける寺田社長。↵「新年が明けてから、皆、忙しそうだ。↵西郷さんも忙しそうだね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0144,Stories/Story_u10a9.xml,u10a9,144,01 本文,「はい、もうバタバタです」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0145,Stories/Story_u10a9.xml,u10a9,145,01 本文,「年度末は、いつもそうだけど。↵でも今年は、クロージングが、もうすぐだ」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0146,Stories/Story_u10a9.xml,u10a9,146,01 本文,「そうなんですよね。ホントに・・・しかし、この忙しさって・・・」↵と応じながら、西郷が、↵「あっ、そうだ」↵と続ける。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0147,Stories/Story_u10a9.xml,u10a9,147,01 本文,「あの・・・林さんのことですが・・・林さんのロケットスタートぶりは、スゴイですよ。↵優秀ってああいう人のことなんですね。次元が違います。↵あんな若者が世の中にいるなんて、素晴らしいです」↵西郷は、ジェインの米倉が、常駐要員として置いていった林を、手放しで、べた褒めする。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0148,Stories/Story_u10a9.xml,u10a9,148,01 本文,年末、ジェインとの会食のときに、米倉から↵『ウチから林という若手を入れます』↵と一方的に伝えられたとき、レポートラインがどうなるのか、具体的には、誰の指示で動くのか、西郷はおおいに気になった。↵その林が常駐し始めて、すでに数カ月が過ぎていた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0149,Stories/Story_u10a9.xml,u10a9,149,01 本文,林は、米倉から、セカンドデューデリジェンスの仕事に加えて、電子が独り立ちするために必要な業務の整理、さらにあきらめた投資のリスト作成などを指示されていた。↵どれもこれも大きなテーマである。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0150,Stories/Story_u10a9.xml,u10a9,150,01 本文,社内の各部署との絡みが出てくるため、西郷は、林をサポートしながら、林の動きを興味深く観察した。↵わからないことも多く、西郷に相談しにくるが、西郷の指示どおりに動くというより、与えられたミッションを全うするために、林は動いている。↵上の指示を鵜呑みにせず、自分で考えながら仕事を進めることができるということだ。↵動きながら,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0151,Stories/Story_u10a9.xml,u10a9,151,01 本文,『上をうまく使える若手は見所がある』↵と普段から感じていた西郷は、林の仕事ぶりに一目おくようになってきた。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0152,Stories/Story_u10a9.xml,u10a9,152,01 本文,「林さんが動きやすいだろうと思って、いつだったか、↵『プロジェクト体制にしたほうがいいか？』↵と聞いたんですが、↵『まだクロージング前です。そんな時期に、新たな株主にかき回されると思ったら、皆さんはよい気持ちがしませんよね』↵と言うんですよね。↵米倉さんにも相談しましたが、↵『林なりの考えがあるのでしょう。尊重してあげ,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0153,Stories/Story_u10a9.xml,u10a9,153,01 本文,現場に受け入れられた林さん,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0154,Stories/Story_u10a9.xml,u10a9,154,01 本文,「ウチの人たちも、林さんを受入れてくれているみたいだね」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u10a9_P0155,Stories/Story_u10a9.xml,u10a9,155,01 本文,「そうなんです。↵『独り立ちして事業運営できる事業運営体制を一刻も早く構築する』↵というミッションでについて、社内の誰もがその必要性を理解していますので、各部署の現場から、何か言われる心配はありません。↵ただ、現場にとってみると、自分たちの業務に踏み込まれるので、領域を侵害されたと感じますよね。↵そういう心情に配慮して,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
